uid,state,ll,elev,name
69142,CO,"[-106.75357, 39.53912]",7639.0,EAGLE 8.9 SSE
69143,CO,"[-104.5229, 39.5247]",6094.0,ELIZABETH 12.1 NNE
69144,CO,"[-104.86641, 38.81728]",6341.0,COLORADO SPRINGS 2.7 WSW
69145,CO,"[-104.8258, 38.71066]",6306.0,COLORADO SPRINGS 8.5 S
69146,CO,"[-105.555, 38.6336]",8335.0,CANON CITY 22.3 NW
69147,CO,"[-105.3068, 39.6244]",7738.0,EVERGREEN 2.0 ESE
69148,CO,"[-102.78573, 39.21473]",4630.0,VONA 6.5 SSW
69149,CO,"[-103.2212, 40.66094]",3986.0,STERLING 0.8 NNW
69150,CO,"[-103.06614, 40.75953]",3841.0,ILIFF 0.1 NNW
69151,CO,"[-103.6944, 39.26666]",5397.0,LIMON 0.3 W
69152,CO,"[-108.52098, 39.04001]",4677.0,GRAND JUNCTION 3.7 SSE
69153,CO,"[-108.53678, 39.03175]",4676.0,GRAND JUNCTION 3.9 SSE
69154,CO,"[-104.9478, 37.9139]",7118.0,RYE 1.1 WSW
69155,CO,"[-104.72968, 37.95254]",5776.0,RYE 11.2 E
69156,CO,"[-102.61509, 38.02726]",3738.0,LAMAR 3.7 S
69157,CO,"[-104.51317, 40.05486]",4992.0,KEENESBURG 3.7 S
69158,CO,"[-104.46513, 40.10148]",4815.0,KEENESBURG 2.9 E
69622,CO,"[-104.1538, 39.74919]",5126.0,BYERS 4.6 NE
69623,CO,"[-104.33491, 39.56495]",5753.0,STRASBURG 11.9 S
69624,CO,"[-104.79647, 39.68877]",5566.0,AURORA 1.1 SE
69625,CO,"[-104.76091, 39.67237]",5684.0,AURORA 3.3 ESE
69626,CO,"[-104.82386, 39.69465]",5599.0,AURORA 0.7 WSW
69627,CO,"[-104.82367, 39.65262]",5698.0,AURORA 3.3 S
69628,CO,"[-105.15423, 39.92793]",5509.0,SUPERIOR 0.1 SE
69629,CO,"[-105.082, 40.1848]",5060.0,LONGMONT 1.8 ENE
69630,CO,"[-102.1005, 38.95941]",4027.0,ARAPAHOE 8.4 NNE
69631,CO,"[-104.94828, 39.55555]",,HIGHLANDS RANCH 1.1 E
69632,CO,"[-104.8796, 39.4971]",6222.0,SURREY RIDGE 0.2 SSW
69633,CO,"[-104.72526, 39.50405]",6194.0,PARKER 2.1 E
69634,CO,"[-105.01164, 39.76372]",5282.0,DENVER 3.6 NW
69635,CO,"[-104.79028, 38.88714]",6362.0,COLORADO SPRINGS 4.0 NNE
69636,CO,"[-105.84182, 39.99542]",8336.0,TABERNASH 1.1 NNE
69637,CO,"[-105.16021, 39.70768]",6176.0,LAKEWOOD 2.6 WNW
69638,CO,"[-105.09217, 39.69821]",5553.0,LAKEWOOD 1.2 E
69639,CO,"[-102.59766, 39.3046]",4404.0,STRATTON 0.3 ENE
69640,CO,"[-103.20042, 38.79107]",4878.0,WILD HORSE 11.0 W
69641,CO,"[-108.62969, 39.08784]",4630.0,GRAND JUNCTION 4.1 W
69642,CO,"[-108.6471, 39.0519]",4905.0,GRAND JUNCTION 5.6 WSW
69643,CO,"[-107.8731, 38.47694]",5817.0,MONTROSE 0.2 SSW
69644,CO,"[-105.54021, 39.41578]",8136.0,SHAWNEE 0.6 ESE
69645,CO,"[-104.83316, 38.3285]",5030.0,PUEBLO WEST 6.2 WSW
69646,CO,"[-104.50779, 40.47478]",4660.0,GILL 2.1 NE
69915,CO,"[-104.74675, 39.94678]",5104.0,BRIGHTON 2.7 ESE
69916,CO,"[-104.98542, 39.90298]",5426.0,NORTHGLENN 0.4 WSW
69917,CO,"[-104.80084, 39.91892]",5108.0,BRIGHTON 2.7 S
69918,CO,"[-104.75721, 39.57955]",5935.0,CENTENNIAL 5.9 E
69919,CO,"[-104.77576, 39.64904]",5661.0,AURORA 4.0 SSE
69920,CO,"[-104.86775, 39.59972]",5730.0,CENTENNIAL 0.3 N
69921,CO,"[-104.85245, 39.69415]",5525.0,AURORA 2.1 W
69922,CO,"[-104.82071, 39.64419]",5701.0,AURORA 3.8 S
69923,CO,"[-104.76244, 39.64704]",5737.0,AURORA 4.5 SE
69924,CO,"[-104.76372, 39.65992]",5633.0,AURORA 3.8 SE
69925,CO,"[-104.72419, 39.57127]",6065.0,FOXFIELD 4.0 ESE
69926,CO,"[-104.73337, 39.56618]",6103.0,FOXFIELD 3.7 ESE
69927,CO,"[-104.84067, 39.67177]",5617.0,AURORA 2.4 SW
69928,CO,"[-104.76621, 39.64883]",5717.0,AURORA 4.3 SE
69929,CO,"[-105.03314, 39.61241]",5341.0,LITTLETON 1.6 NW
69930,CO,"[-102.05729, 37.22205]",3681.0,STONINGTON 8.6 SE
69931,CO,"[-105.26793, 40.04548]",5420.0,BOULDER 1.6 NW
69932,CO,"[-105.25508, 40.04329]",5347.0,BOULDER 1.2 N
69933,CO,"[-105.31414, 38.17658]",8685.0,WESTCLIFFE 8.7 ENE
69934,CO,"[-104.90612, 39.14047]",7239.0,PALMER LAKE 1.6 N
69935,CO,"[-104.92016, 39.37263]",6357.0,CASTLE ROCK 3.7 W
69936,CO,"[-104.95671, 39.5521]",5783.0,HIGHLANDS RANCH 0.7 ESE
69937,CO,"[-105.02875, 39.7498]",5313.0,DENVER 3.9 WNW
69938,CO,"[-104.87399, 39.758]",5305.0,DENVER 5.1 ENE
69939,CO,"[-104.74515, 39.79715]",5423.0,DENVER 13.4 ENE
69940,CO,"[-104.86728, 38.86593]",6246.0,COLORADO SPRINGS 3.3 NW
69941,CO,"[-105.52081, 38.29548]",7807.0,HILLSIDE 5 NE
69942,CO,"[-107.3349, 39.54862]",5833.0,GLENWOOD SPRINGS 0.4 NW
69943,CO,"[-107.36189, 38.33328]",9432.0,CIMMARON 13.0 SE
69944,CO,"[-105.11152, 39.80841]",5398.0,ARVADA 0.9 SSW
69945,CO,"[-105.05716, 39.90551]",5293.0,WESTMINSTER 1.7 NNW
69946,CO,"[-105.137, 39.6126]",5803.0,KEN CARYL 2.9 NNW
69947,CO,"[-107.97228, 37.22684]",7202.0,HESPERUS 4.9 SE
69948,CO,"[-105.05628, 40.51788]",4978.0,FORT COLLINS 2.7 SSE
69949,CO,"[-104.95221, 40.50684]",4836.0,TIMNATH 2.2 SE
69950,CO,"[-105.50356, 40.34915]",7642.0,ESTES PARK 1.8 SSE
69951,CO,"[-105.06521, 40.56397]",4971.0,FORT COLLINS 0.6 NNE
69952,CO,"[-105.2637, 40.61588]",6960.0,BELLVUE 5.0 W
69953,CO,"[-105.3653, 40.2805]",6732.0,ESTES PARK 10.5 SE
69954,CO,"[-108.65847, 39.09493]",4646.0,GRAND JUNCTION 5.7 W
69955,CO,"[-107.52733, 40.52003]",6428.0,CRAIG 1.4 E
69956,CO,"[-106.03984, 39.22404]",10294.0,FAIRPLAY 2.2 W
69957,CO,"[-102.11647, 37.89805]",3623.0,HOLLY 10.9 S
69958,CO,"[-106.80871, 40.4532]",6871.0,STEAMBOAT SPRINGS 1.8 SSE
69959,CO,"[-106.80927, 40.46317]",6902.0,STEAMBOAT SPRINGS 1.2 SSE
69960,CO,"[-103.11143, 40.30384]",4467.0,AKRON 11.1 NNE
69961,CO,"[-104.88575, 40.17056]",4914.0,FORT LUPTON 7.4 NW
69962,CO,"[-104.47007, 40.12534]",4864.0,KEENESBURG 2.8 ENE
69963,CO,"[-104.6864, 40.76502]",5218.0,NUNN 6.5 NE
70369,CO,"[-104.93647, 39.81623]",5148.0,COMMERCE CITY 0.7 WNW
70370,CO,"[-104.92743, 39.92603]",5188.0,THORNTON 2.8 NNE
70371,CO,"[-104.65391, 39.98748]",5194.0,BRIGHTON 7.7 ENE
70372,CO,"[-104.73168, 39.56619]",6112.0,FOXFIELD 3.7 ESE
70373,CO,"[-104.99657, 39.61142]",5462.0,LITTLETON 1.5 NE
70374,CO,"[-104.98982, 39.66708]",5305.0,ENGLEWOOD 1.4 N
70375,CO,"[-104.91926, 39.71624]",5412.0,DENVER 2.4 ESE
70376,CO,"[-104.97541, 39.70536]",5304.0,DENVER 1.7 SSW
70377,CO,"[-104.98478, 39.69564]",5273.0,DENVER 2.5 SSW
70378,CO,"[-104.76766, 38.86239]",6327.0,COLORADO SPRINGS 3.5 NE
70379,CO,"[-105.46276, 39.90335]",8740.0,ROLLINSVILLE 2.3 ESE
70380,CO,"[-105.06429, 39.59318]",5487.0,LITTLETON 2.7 W
70381,CO,"[-105.32361, 39.56361]",7962.0,EVERGREEN 4.9 SSE
70382,CO,"[-105.24664, 39.55662]",7937.0,ASPEN PARK 2.8 NNE
70383,CO,"[-105.00196, 40.7094]",5218.0,WELLINGTON 0.5 N
70384,CO,"[-105.04786, 40.56557]",4930.0,FORT COLLINS 1.3 ENE
70385,CO,"[-108.30619, 39.13253]",5142.0,PALISADE 3.3 ENE
70386,CO,"[-107.83433, 38.49688]",6016.0,MONTROSE 2.3 ENE
70387,CO,"[-105.14718, 38.78222]",9905.0,CRIPPLE CREEK 3.0 NE
70388,CO,"[-104.74897, 40.00221]",5111.0,LOCHBUIE 1.6 WSW
70603,CO,"[-104.91008, 39.83943]",5146.0,COMMERCE CITY 1.9 NNE
70604,CO,"[-104.80278, 39.97908]",4999.0,BRIGHTON 1.5 NNW
70605,CO,"[-104.78279, 39.62677]",5777.0,AURORA 5.2 SSE
70606,CO,"[-105.01144, 39.59784]",5433.0,LITTLETON 0.3 NNE
70607,CO,"[-104.78959, 39.71411]",5500.0,AURORA 1.6 NE
70608,CO,"[-105.11136, 40.2024]",5053.0,LONGMONT 2.0 N
70609,CO,"[-105.47426, 39.99498]",8266.0,NEDERLAND 2.8 NE
70610,CO,"[-105.1225, 39.99005]",5340.0,LOUISVILLE 1.7 NNE
70611,CO,"[-105.0809, 39.9317]",5420.0,BROOMFIELD 1.3 SW
70612,CO,"[-105.47244, 39.65253]",8394.0,EVERGREEN 7.0 W
70613,CO,"[-104.92003, 39.53697]",,HIGHLANDS RANCH 2.9 ESE
70614,CO,"[-104.71216, 39.45037]",6360.0,THE PINERY 1.2 ESE
70615,CO,"[-104.95636, 39.53385]",5958.0,HIGHLANDS RANCH 1.5 SSE
70616,CO,"[-105.0821, 39.44349]",6176.0,ROXBOROUGH PARK 0.4 WNW
70617,CO,"[-104.7427, 39.45729]",6196.0,THE PINERY 0.5 WNW
70618,CO,"[-107.91182, 38.90751]",6355.0,CEDAREDGE 1.0 NE
70619,CO,"[-107.10663, 39.40337]",6427.0,CARBONDALE 5.7 E
70620,CO,"[-104.58688, 39.38763]",6586.0,ELIZABETH 2.0 NNE
70621,CO,"[-104.87116, 38.90712]",6612.0,COLORADO SPRINGS 5.7 NNW
70622,CO,"[-104.81019, 38.79485]",5992.0,COLORADO SPRINGS 2.8 SSE
70623,CO,"[-104.78242, 38.88595]",6330.0,COLORADO SPRINGS 4.1 NNE
70624,CO,"[-104.90375, 37.46307]",7606.0,LA VETA 6.5 ESE
70625,CO,"[-105.09145, 39.69231]",5575.0,LAKEWOOD 1.2 E
70626,CO,"[-105.14, 39.6286]",5723.0,MORRISON 2.9 SE
70627,CO,"[-105.15567, 39.75755]",5573.0,GOLDEN 3.4 ENE
70628,CO,"[-105.15502, 39.81736]",5534.0,ARVADA 2.6 W
70629,CO,"[-105.07181, 39.57499]",5513.0,LITTLETON 3.3 WSW
70630,CO,"[-105.1037, 39.62086]",5619.0,LITTLETON 4.7 W
70631,CO,"[-105.12743, 39.84809]",5602.0,ARVADA 2.2 NNW
70632,CO,"[-103.20473, 40.63092]",3937.0,STERLING 1.5 SSE
70633,CO,"[-108.13041, 37.09303]",6628.0,HESPERUS 14.1 SSW
70634,CO,"[-105.02175, 40.42562]",4987.0,LOVELAND 2.7 E
70635,CO,"[-105.09453, 40.58464]",5029.0,FORT COLLINS 2.4 NW
70636,CO,"[-105.10218, 40.51575]",5041.0,FORT COLLINS 3.3 SSW
70637,CO,"[-105.28105, 40.61415]",7229.0,BELLVUE 5.9 W
70638,CO,"[-105.01401, 40.69611]",5195.0,WELLINGTON 0.8 SW
70639,CO,"[-105.12206, 40.56073]",5117.0,FORT COLLINS 2.8 W
70640,CO,"[-105.01876, 40.59818]",4987.0,FORT COLLINS 3.9 NE
70641,CO,"[-105.40674, 40.86558]",7003.0,LIVERMORE 12.2 NW
70642,CO,"[-108.5594, 39.1199]",4743.0,GRAND JUNCTION 2.3 N
70643,CO,"[-108.46646, 39.08765]",4699.0,GRAND JUNCTION 4.6 E
70644,CO,"[-108.71138, 39.16954]",4559.0,FRUITA 1.2 NE
70645,CO,"[-107.84527, 38.33528]",6796.0,MONTROSE 10.1 S
70646,CO,"[-104.92253, 37.90844]",6749.0,RYE 1.0 SSE
70647,CO,"[-102.60747, 38.03964]",3743.0,LAMAR 2.9 S
70648,CO,"[-106.37314, 37.57628]",9026.0,DEL NORTE 7.1 S
70649,CO,"[-106.824, 40.514]",7005.0,STEAMBOAT SPRINGS 2.5 N
70650,CO,"[-106.30786, 39.87476]",7994.0,HEENEY 0.5 NW
70651,CO,"[-106.08218, 39.65334]",8728.0,SILVERTHORNE 0.1 NNW
70652,CO,"[-103.247, 40.2751]",4354.0,AKRON 8.0 NNW
70653,CO,"[-104.75348, 40.42419]",4781.0,GREELEY 0.5 WNW
70654,CO,"[-104.74679, 40.39871]",4850.0,GREELEY 1.6 S
70655,CO,"[-104.725, 40.5291]",4845.0,EATON 0.8 WNW
70656,CO,"[-104.71396, 40.41214]",4769.0,GREELEY 1.7 ESE
70937,CO,"[-104.81941, 39.74228]",5385.0,AURORA 3.0 N
70938,CO,"[-105.12147, 40.14623]",4991.0,LONGMONT 1.9 SSW
70940,CO,"[-105.24017, 40.03188]",5256.0,BOULDER 0.7 ENE
70941,CO,"[-105.0453, 39.98814]",5231.0,BROOMFIELD 3.2 NNE
70942,CO,"[-104.90444, 39.23222]",6967.0,LARKSPUR 3.5 N
70943,CO,"[-104.8656, 39.41856]",6241.0,CASTLE ROCK 2.8 NNW
70944,CO,"[-108.04507, 38.74024]",5078.0,DELTA 1.6 ESE
70945,CO,"[-105.10154, 40.59102]",5037.0,FORT COLLINS 3.0 NW
70946,CO,"[-108.57673, 37.35201]",6189.0,CORTEZ 0.0 NE
70947,CO,"[-106.15808, 37.57911]",7676.0,MONTE VISTA 0.8 W
70948,CO,"[-104.68359, 40.40004]",4672.0,GREELEY 3.5 ESE
70949,CO,"[-104.78328, 40.40337]",4878.0,GREELEY 2.4 WSW
70950,CO,"[-104.70568, 40.42167]",4683.0,GREELEY 2.0 E
70951,CO,"[-104.69842, 40.41811]",4682.0,GREELEY 2.4 E
71090,CO,"[-104.533, 39.659]",5826.0,WATKINS 7.2 SSE
71091,CO,"[-104.79455, 39.6217]",5812.0,CENTENNIAL 4.3 ENE
71092,CO,"[-104.82281, 39.66953]",5673.0,AURORA 2.1 SSW
71093,CO,"[-104.99777, 39.62704]",5413.0,ENGLEWOOD 1.4 S
71094,CO,"[-105.14388, 40.10444]",5141.0,NIWOT 0.9 NE
71095,CO,"[-105.12467, 39.99535]",5366.0,LAFAYETTE 1.4 W
71096,CO,"[-105.141, 40.0027]",5376.0,LAFAYETTE 2.3 WNW
71097,CO,"[-105.1474, 39.97691]",5468.0,LOUISVILLE 0.7 NW
71098,CO,"[-105.47997, 40.19123]",8270.0,ALLENSPARK 2.2 ESE
71099,CO,"[-105.5777, 38.1195]",8685.0,WESTCLIFFE 6.2 W
71100,CO,"[-104.94872, 39.38181]",6001.0,SEDALIA 3.5 SSE
71101,CO,"[-104.9149, 39.32235]",6621.0,CASTLE ROCK 5.2 SW
71102,CO,"[-107.63685, 38.67935]",6744.0,CRAWFORD 2.3 SW
71103,CO,"[-104.91495, 39.71829]",5396.0,DENVER 2.6 ESE
71104,CO,"[-104.9543, 39.74221]",5302.0,DENVER 1.1 NNE
71105,CO,"[-104.50343, 39.15695]",7187.0,ELBERT 4.6 SSE
71106,CO,"[-105.33566, 39.65155]",7454.0,EVERGREEN 1.3 NNE
71107,CO,"[-105.3508, 39.89593]",7771.0,GOLDEN 11.8 NW
71108,CO,"[-103.69515, 39.26686]",5396.0,LIMON 0.3 W
71109,CO,"[-107.86701, 37.28644]",6604.0,DURANGO 0.1 ENE
71110,CO,"[-108.03632, 37.18044]",7276.0,HESPERUS 6.9 S
71111,CO,"[-105.10563, 40.38172]",5028.0,LOVELAND 3.1 SW
71112,CO,"[-105.12793, 40.57116]",5110.0,FORT COLLINS 3.3 WNW
71113,CO,"[-105.06214, 40.62595]",5073.0,FORT COLLINS 4.9 N
71114,CO,"[-108.61756, 39.05164]",4876.0,GRAND JUNCTION 4.3 SW
71115,CO,"[-108.55348, 39.12593]",4742.0,GRAND JUNCTION 2.7 N
71116,CO,"[-108.9648, 38.36836]",5306.0,PARADOX 0.8 W
71117,CO,"[-102.61398, 38.2266]",3814.0,LAMAR 10.1 N
71118,CO,"[-106.80849, 40.47537]",7049.0,STEAMBOAT SPRINGS 0.7 ESE
71119,CO,"[-106.1092, 39.6169]",9840.0,SILVERTHORNE 2.8 SSW
71120,CO,"[-104.55835, 40.39006]",4618.0,KERSEY 0.3 NNE
71121,CO,"[-104.64217, 40.5546]",4863.0,EATON 4.1 ENE
71122,CO,"[-104.76375, 40.35469]",4698.0,GREELEY 4.7 SSW
71455,CO,"[-105.14904, 39.98444]",5541.0,LOUISVILLE 1.2 NNW
71456,CO,"[-104.93334, 39.1949]",7195.0,LARKSPUR 2.2 WNW
71457,CO,"[-104.69373, 38.90709]",6685.0,COLORADO SPRINGS 8.5 NE
71458,CO,"[-105.29592, 39.59733]",7849.0,EVERGREEN 3.5 SE
71459,CO,"[-106.46732, 39.07197]",9960.0,TWIN LAKES 4.7 W
71460,CO,"[-104.96031, 40.47163]",4916.0,WINDSOR 3.0 WSW
71461,CO,"[-105.0787, 40.87704]",5716.0,WELLINGTON 12.7 NNW
71462,CO,"[-104.58704, 38.27715]",4770.0,PUEBLO 2.3 SE
71463,CO,"[-105.9494, 38.2472]",7994.0,VILLA GROVE 0.2 S
71464,CO,"[-102.38598, 40.9612]",3536.0,OVID 0.1 NE
71465,CO,"[-104.68764, 40.62547]",4980.0,PIERCE 3.5 E
71694,CO,"[-105.00285, 39.63353]",5373.0,ENGLEWOOD 1.1 SSW
71695,CO,"[-104.89875, 39.52029]",6069.0,LONE TREE 1.4 SSW
71696,CO,"[-104.7281, 38.89197]",6718.0,COLORADO SPRINGS 6.4 NE
71697,CO,"[-104.7307, 38.8504]",6271.0,COLORADO SPRINGS 5.0 ENE
71698,CO,"[-106.39424, 40.9763]",8037.0,WALDEN 18.0 NNW
71699,CO,"[-103.25625, 38.64087]",4770.0,HASWELL 13.9 NNW
71700,CO,"[-103.69011, 39.25854]",5355.0,LIMON 0.5 S
71701,CO,"[-107.5558, 37.3083]",7429.0,BAYFIELD 5.6 NNE
71702,CO,"[-105.10435, 40.57069]",5057.0,FORT COLLINS 2.2 WNW
71703,CO,"[-105.17177, 40.5173]",5655.0,FORT COLLINS 6.0 WSW
71704,CO,"[-105.09086, 40.39902]",5008.0,LOVELAND 1.7 SW
71705,CO,"[-108.64264, 39.07795]",4768.0,GRAND JUNCTION 4.9 W
71706,CO,"[-107.84014, 38.46738]",5951.0,MONTROSE 1.9 ESE
71707,CO,"[-103.9822, 37.82292]",4612.0,TIMPAS 11.6 W
71708,CO,"[-104.46966, 40.02217]",4943.0,KEENESBURG 6.5 SSE
71709,CO,"[-104.93365, 40.10782]",4985.0,FREDERICK 0.5 ENE
72025,CO,"[-105.5737, 37.6497]",7981.0,GREAT SAND DUNES 7.0 SSW
72026,CO,"[-105.40662, 39.68706]",8209.0,EVERGREEN 5.0 NW
72027,CO,"[-105.3432, 37.36375]",8536.0,FORT GARLAND 6.6 SE
72028,CO,"[-104.91096, 39.64675]",5568.0,DENVER 6.2 SSE
72029,CO,"[-106.9286, 38.5557]",7736.0,GUNNISON 0.8 N
72030,CO,"[-103.79168, 40.18968]",4349.0,FORT MORGAN 5.2 S
72031,CO,"[-105.90454, 38.02709]",7587.0,MOFFAT 1.8 N
72032,CO,"[-104.6825, 40.5088]",4790.0,EATON 1.8 SE
74896,CO,"[-105.87376, 37.4842]",7556.0,ALAMOSA 1.1 N
74897,CO,"[-105.54803, 37.63366]",8941.0,GREAT SAND DUNES 7.6 SSW
74898,CO,"[-104.9773, 39.5937]",5568.0,CENTENNIAL 5.9 W
74899,CO,"[-104.77574, 39.68962]",5603.0,AURORA 2.1 ESE
74900,CO,"[-107.02934, 37.24801]",7401.0,PAGOSA SPRINGS 1.6 SSW
74901,CO,"[-105.4749, 39.9389]",8510.0,PINECLIFFE 2.5 WNW
74902,CO,"[-105.2893, 40.0239]",5439.0,BOULDER 2.0 W
74903,CO,"[-105.1611, 40.10485]",5079.0,NIWOT 0.7 NNW
74904,CO,"[-106.175, 38.909]",8211.0,BUENA VISTA 5.6 NNW
74905,CO,"[-106.11977, 38.62635]",8203.0,SALIDA 9.2 NW
74906,CO,"[-106.11779, 38.6815]",8224.0,NATHROP 3.9 SSW
74907,CO,"[-106.00038, 37.18173]",7738.0,LA JARA 6.8 SSW
74908,CO,"[-105.43223, 37.42403]",7928.0,FORT GARLAND
74909,CO,"[-105.42898, 37.37865]",,FORT GARLAND 3.5 S
74910,CO,"[-105.4627, 37.43509]",,FORT GARLAND 1.8 W
74911,CO,"[-105.48, 37.43877]",,FORT GARLAND 2.8 WNW
74912,CO,"[-104.79083, 39.5371]",5816.0,PARKER 2.4 NW
74913,CO,"[-104.67981, 38.68222]",5626.0,FOUNTAIN 1.3 NE
74914,CO,"[-107.29823, 38.15131]",8537.0,LAKE CITY 8.5 N
74915,CO,"[-104.85111, 37.5725]",6513.0,WALSENBURG 5.5 SW
74916,CO,"[-104.78641, 37.62643]",6230.0,WALSENBURG 0.5 W
74917,CO,"[-105.08543, 39.79615]",5323.0,ARVADA 2.1 SSE
74918,CO,"[-105.12105, 39.76313]",5459.0,WHEAT RIDGE 1.4 WSW
74919,CO,"[-105.11784, 39.8391]",5640.0,ARVADA 1.4 NNW
74920,CO,"[-105.344, 39.61763]",7466.0,EVERGREEN 1.1 S
74921,CO,"[-103.06249, 39.29721]",4948.0,FLAGLER 0.3 NNE
74922,CO,"[-107.85944, 37.09989]",6405.0,DURANGO 12.9 S
74923,CO,"[-107.82527, 37.59778]",8906.0,ROCKWOOD 6.9 NNW
74924,CO,"[-105.12071, 40.55593]",5111.0,FORT COLLINS 2.7 W
74925,CO,"[-105.11564, 40.42215]",5124.0,LOVELAND 2.3 W
74926,CO,"[-104.95784, 40.505]",4840.0,TIMNATH 2.1 SE
74927,CO,"[-105.12327, 40.55127]",5119.0,FORT COLLINS 2.9 W
74928,CO,"[-105.40629, 40.40689]",6947.0,DRAKE 4.3 WSW
74929,CO,"[-105.35474, 40.28306]",6477.0,LYONS 6.2 NW
74930,CO,"[-105.01058, 40.50712]",4905.0,FORT COLLINS 4.5 SE
74931,CO,"[-105.08491, 40.53591]",5061.0,FORT COLLINS 1.6 SSW
74932,CO,"[-105.14239, 40.61401]",5112.0,FORT COLLINS 5.6 NW
74933,CO,"[-108.6281, 38.7917]",7884.0,WHITEWATER 16.8 SW
74934,CO,"[-108.5596, 37.34797]",6172.0,CORTEZ 1.0 ESE
74935,CO,"[-105.39933, 39.5024]",8346.0,PINE 6.8 NNW
74936,CO,"[-106.93594, 39.18752]",9893.0,ASPEN 5.9 W
74937,CO,"[-104.74908, 38.3325]",5113.0,PUEBLO WEST 1.9 SW
74938,CO,"[-102.55812, 38.1207]",3618.0,LAMAR 4.3 NE
74939,CO,"[-106.8035, 40.4657]",7075.0,STEAMBOAT SPRINGS 1.2 SE
74940,CO,"[-106.13438, 38.08572]",7828.0,SAGUACHE 0.4 E
74941,CO,"[-106.06448, 39.66246]",9374.0,SILVERTHORNE 1.2 NE
74942,CO,"[-106.0325, 39.4819]",9887.0,BRECKENRIDGE 1.9 SSE
74943,CO,"[-104.7456, 40.39019]",4875.0,GREELEY 2.2 S
74944,CO,"[-104.8703, 40.353]",,MILLIKEN 2.7 NNW
74945,CO,"[-104.58416, 40.38023]",4643.0,KERSEY 1.3 WSW
74946,CO,"[-104.94591, 40.08153]",5044.0,DACONO 0.4 NNW
75422,CO,"[-104.70842, 39.63033]",5891.0,AURORA 7.3 SE
75427,CO,"[-105.37907, 39.65439]",7958.0,EVERGREEN 2.4 NW
75437,CO,"[-105.07489, 40.54717]",5028.0,FORT COLLINS 0.7 SSW
75439,CO,"[-105.06294, 39.00869]",8377.0,WOODLAND PARK 1.1 NNW
75442,CO,"[-104.9002, 40.47108]",4797.0,WINDSOR 1.0 SSE
75893,CO,"[-104.80805, 39.98389]",4990.0,BRIGHTON 1.9 NNW
75894,CO,"[-105.55796, 37.6442]",8343.0,MOSCA 17.6 E
75895,CO,"[-105.24333, 39.98674]",5394.0,BOULDER 2.8 S
75896,CO,"[-104.89207, 39.46181]",6533.0,CASTLE PINES 2.2 N
75897,CO,"[-104.97252, 39.69175]",5330.0,DENVER 2.6 SSW
75898,CO,"[-104.86042, 38.91632]",6499.0,COLORADO SPRINGS 6.1 NNW
75899,CO,"[-104.83275, 38.77477]",6135.0,COLORADO SPRINGS 4.1 S
75900,CO,"[-105.68952, 38.37875]",6518.0,COTOPAXI 0.8 NW
75901,CO,"[-107.41944, 39.61945]",6940.0,GLENWOOD SPRINGS 7.0 NW
75902,CO,"[-107.0943, 38.3401]",9065.0,POWDERHORN 4.4 NNE
75903,CO,"[-105.16551, 39.5869]",6134.0,KEN CARYL 3.0 WNW
75904,CO,"[-103.48593, 40.5537]",4340.0,WILLARD 0.4 NW
75905,CO,"[-105.08967, 40.44725]",5058.0,LOVELAND 2.2 NNW
75906,CO,"[-105.06638, 40.55102]",5002.0,FORT COLLINS 0.3 SSE
75907,CO,"[-108.52132, 39.06181]",4613.0,GRAND JUNCTION 2.4 SE
75908,CO,"[-108.8027, 39.2017]",4521.0,LOMA 0.9 E
75909,CO,"[-107.64048, 40.54261]",6672.0,CRAIG 4.9 WNW
75910,CO,"[-107.61538, 40.37286]",6261.0,HAMILTON 0.8 WNW
75911,CO,"[-109.01203, 40.23888]",5872.0,DINOSAUR 0.3 SW
75912,CO,"[-103.88787, 40.28366]",4388.0,FORT MORGAN 5.1 WNW
75913,CO,"[-107.86176, 38.4808]",5841.0,MONTROSE 0.4 E
75914,CO,"[-108.01194, 38.51889]",5770.0,MONTROSE 8.1 WNW
75915,CO,"[-108.68406, 37.92404]",5925.0,REDVALE 22.8 SW
75916,CO,"[-103.84152, 40.60954]",4788.0,NEW RAYMER 3.4 WSW
75917,CO,"[-104.28341, 40.7575]",5037.0,BRIGGSDALE 9.0 NNE
75919,CO,"[-104.39089, 40.81491]",5101.0,GROVER 9.4 WSW
76231,CO,"[-104.71667, 39.57402]",6013.0,AURORA 10.0 SSE
76232,CO,"[-105.08512, 40.00224]",5199.0,LAFAYETTE 0.9 NE
76233,CO,"[-105.29238, 40.0313]",5555.0,BOULDER 2.2 W
76234,CO,"[-104.89286, 39.34323]",6560.0,CASTLE ROCK 3.3 SW
76235,CO,"[-104.92847, 39.71519]",5439.0,DENVER 2.0 ESE
76236,CO,"[-107.21938, 39.39833]",6187.0,CARBONDALE 0.3 WNW
76237,CO,"[-107.87661, 37.24615]",6525.0,DURANGO 2.8 S
76238,CO,"[-105.14096, 40.3762]",5107.0,LOVELAND 4.7 SW
76239,CO,"[-103.61824, 40.42487]",4524.0,SNYDER 7.5 NNW
76240,CO,"[-106.62128, 37.6613]",8760.0,SOUTH FORK 0.6 S
76241,CO,"[-103.84072, 40.6108]",4793.0,NEW RAYMER 3.3 WSW
76690,CO,"[-104.58704, 39.75148]",5534.0,WATKINS 0.7 E
76691,CO,"[-104.96627, 39.9942]",5144.0,THORNTON 7.1 N
